update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
80,655360,1715.4551638963635,370,0.9965277777777778,0.08326096394640138,-1.0,1.0,0.1808862858249985,0.5790114343961411,6.986979166666667,5.226369162675554,2.0,43.0,0.5886582881212234,0.8410758227109909,0.08777384646236897,0.007093464897479862,0.09049565072349351,0.9965277777777778,0.08326096394640138,-1.0,1.0
81,663552,1727.198412976084,375,0.9940564635958395,0.10886573006843507,-1.0,1.0,0.18901607104766102,0.6039875675959637,6.194650817236256,3.5210048425064704,3.0,26.0,0.5638605505228043,0.8254679515957832,0.05661838920786977,0.005706570518668741,0.041855645786753194,0.9940564635958395,0.10886573006843507,-1.0,1.0
82,671744,1670.4262092840233,380,0.9942857142857143,0.10675166681296802,-1.0,1.0,0.19143784585052276,0.6148859607058941,5.841428571428572,2.6323261227147614,3.0,24.0,0.5352508947253227,0.81490258872509,0.04548115562647581,0.006241116672754288,0.04508964930760592,0.9942857142857143,0.10675166681296802,-1.0,1.0
83,679936,1674.8161048150403,385,1.0,0.0,1.0,1.0,0.20259785377033943,0.6413340443983333,5.399339933993399,2.0114194354164305,4.0,19.0,0.49641552194952965,0.8207249939441681,0.021286614006385207,0.0031906765361782163,0.04012008122408575,1.0,0.0,1.0,1.0
84,688128,1724.3981444812741,390,0.9949141767323586,0.10072626736345003,-1.0,1.0,0.20796046594240378,0.6501806003944048,5.2244119516846785,2.168634788861523,2.0,37.0,0.4610872380435467,0.8172880858182907,0.015535237384028733,0.004850640107179061,0.04146832486114006,0.9949141767323586,0.10072626736345003,-1.0,1.0
85,696320,1673.7293305762378,395,0.995475113122172,0.09502262443438915,-1.0,1.0,0.2224253813054718,0.682460147872797,4.634049773755656,1.140133308575571,1.0,14.0,0.3938484527170658,0.8175685703754425,-0.002915340388426557,0.003494875767501071,0.034968500278578014,0.995475113122172,0.09502262443438915,-1.0,1.0
86,704512,1748.4730319134887,399,0.9930835734870317,0.11740960808310069,-1.0,1.0,0.22010677602896625,0.675772478249747,4.7296829971181555,1.393319037354688,1.0,13.0,0.36409035325050354,0.8307685703039169,0.004850796001846902,0.004840453591896221,0.029303234063325606,0.9930835734870317,0.11740960808310069,-1.0,1.0
87,712704,1747.7678336242573,404,0.9972527472527473,0.07407400419072944,-1.0,1.0,0.21141874846997946,0.6498108707541392,5.56456043956044,3.839135816531584,1.0,29.0,0.37170425802469254,0.843557208776474,0.05630127666518092,0.0037533024442382157,0.031501941170719625,0.9972527472527473,0.07407400419072944,-1.0,1.0
88,720896,1783.7536478325385,409,0.9983277591973244,0.05780731109512912,-1.0,1.0,0.1856977132163789,0.5856629064239937,6.909698996655519,4.901730590888402,4.0,34.0,0.5002631396055222,0.8518493920564651,0.09390880912542343,0.005463436944410205,0.08535416886309671,0.9983277591973244,0.05780731109512912,-1.0,1.0
89,729088,1702.9310495512598,414,0.996219281663516,0.08687429333138798,-1.0,1.0,0.20688493857522983,0.6515982461616515,5.161940768746062,1.7953558415049296,1.0,19.0,0.46193962171673775,0.8300767615437508,0.028483027359470725,0.004299927066313103,0.06375904479072643,0.996219281663516,0.08687429333138798,-1.0,1.0
90,737280,1721.4120118800377,418,0.9963658388855239,0.08517696344638132,-1.0,1.0,0.21229024463587248,0.6638125834377612,4.9364021804966685,1.4134257666788377,1.0,19.0,0.43577243387699127,0.8270275220274925,0.013577841105870903,0.003801171842496842,0.041106314008343414,0.9963658388855239,0.08517696344638132,-1.0,1.0
91,745472,1763.9687323380388,423,0.9987856709168185,0.049266454827202905,-1.0,1.0,0.21679676468066428,0.6688667086755287,4.999392835458409,2.3291661191217683,4.0,26.0,0.39546119049191475,0.826496995985508,0.013656778843142092,0.0028295813244767487,0.03252143988781504,0.9987856709168185,0.049266454827202905,-1.0,1.0
92,753664,1736.1342961642306,428,0.9975201487910725,0.07038148020492684,-1.0,1.0,0.2184979631880318,0.669131069092188,5.081835089894606,3.1159846043650066,1.0,33.0,0.38538069650530815,0.8424239978194237,0.029533118940889835,0.00345677905716002,0.033447555933503445,0.9975201487910725,0.07038148020492684,-1.0,1.0
93,761856,1735.5763775345808,433,1.0,0.0,1.0,1.0,0.21348717898863753,0.6586140463727613,5.2345047923322685,2.7047392723009724,4.0,27.0,0.37038400769233704,0.8393612131476402,0.04015716188587248,0.002088773879222572,0.031135848220528638,1.0,0.0,1.0,1.0
94,770048,1707.0461184178364,437,0.9975579975579976,0.06984297751440827,-1.0,1.0,0.21832232505550414,0.6701392851018843,4.943833943833944,2.107726457536698,1.0,22.0,0.3509703129529953,0.8401841968297958,0.03768305876292288,0.0033045066811610013,0.01866249025964325,0.9975579975579976,0.06984297751440827,-1.0,1.0
95,778240,1654.3583921266577,442,0.9944341372912802,0.10536008062709229,-1.0,1.0,0.1809432931615806,0.5681873304613383,7.690166975881262,6.867181218971651,1.0,47.0,0.4698023460805416,0.8588198870420456,0.10096899978816509,0.005513273092219606,0.05731827719532461,0.9944341372912802,0.10536008062709229,-1.0,1.0
96,786432,1718.5096890474083,447,0.9942446043165467,0.10713387320279877,-1.0,1.0,0.19489841148756387,0.6199054869814506,5.897841726618705,3.5133346726026726,1.0,38.0,0.4989835247397423,0.8307506069540977,0.064917360432446,0.004537433240329847,0.04436944024500885,0.9942446043165467,0.10713387320279877,-1.0,1.0
97,794624,1674.4668550504955,452,0.99734395750332,0.07283563984489821,-1.0,1.0,0.20360334889787746,0.6412652163962678,5.4269588313413015,2.3763533882669856,4.0,23.0,0.460212167352438,0.8243147283792496,0.033051911974325776,0.0043216504564043134,0.0366081416757858,0.99734395750332,0.07283563984489821,-1.0,1.0
98,802816,1713.194342885495,457,0.9948353776630084,0.10150158299307191,-1.0,1.0,0.2059990676455758,0.6470512886580063,5.2614590058102,2.1043023809386474,1.0,27.0,0.4458249472081661,0.8239721432328224,0.026054236805066466,0.0048565865436103195,0.04280114278144652,0.9948353776630084,0.10150158299307191,-1.0,1.0
