update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
68,557056,151.2518555422674,3707,1.0,0.0,1.0,1.0,0.33262971120900636,0.8093160792951545,3.0084434654919234,0.09149958132368878,3.0,4.0,0.018569657113403082,0.9022721648216248,-0.0002559516633482417,2.3045474250693587e-05,0.005443942869777984,1.0,0.0,1.0,1.0
69,565248,151.38611174205047,3762,1.0,0.0,1.0,1.0,0.3327026696056821,0.8093780675973553,3.0077149155033065,0.09159775892204451,3.0,5.0,0.01781176240183413,0.9027488827705383,-0.00011840927572848159,2.3530181579189957e-05,0.005855991637757501,1.0,0.0,1.0,1.0
70,573440,151.17510841176914,3816,1.0,0.0,1.0,1.0,0.33256880733944955,0.8092568807339454,3.0091743119266057,0.09534224628819507,3.0,4.0,0.017115334514528513,0.9027070850133896,0.000309936953271972,2.783063837341615e-05,0.00912333589011756,1.0,0.0,1.0,1.0
71,581632,150.9267732948134,3870,1.0,0.0,1.0,1.0,0.33276348039215686,0.8094371691176474,3.006985294117647,0.08758877725704409,3.0,5.0,0.016338428715243936,0.9025623574852943,-0.0013458759349305183,2.2171988234731543e-05,0.007444791198525135,1.0,0.0,1.0,1.0
72,589824,151.18212592674666,3924,1.0,0.0,1.0,1.0,0.33284457478005863,0.8095249266862173,3.005865102639296,0.07635904144452513,3.0,4.0,0.015807162504643202,0.9031425416469574,0.0003076920966122998,1.9587334236348397e-05,0.006497827464992591,1.0,0.0,1.0,1.0
73,598016,151.11356645258908,3979,1.0,0.0,1.0,1.0,0.332856093979442,0.809527202643172,3.0058737151248165,0.08107668583539293,3.0,5.0,0.01561367406975478,0.9028765186667442,-0.0001343509071034532,1.8112463209263296e-05,0.004667121613740151,1.0,0.0,1.0,1.0
74,606208,144.3261657736578,4035,1.0,0.0,1.0,1.0,0.33259911894273125,0.8092863436123352,3.0088105726872247,0.0934502353991032,3.0,4.0,0.015193140832707286,0.9027854949235916,-0.00032665312573954,2.9427906497403455e-05,0.006258326099806973,1.0,0.0,1.0,1.0
75,614400,150.97881912300508,4090,1.0,0.0,1.0,1.0,0.332966629996333,0.8096435643564358,3.0044004400440043,0.06618969837839966,3.0,4.0,0.014796474250033498,0.9032958224415779,0.0004125234227103647,1.3795319944165385e-05,0.006184487819787456,1.0,0.0,1.0,1.0
76,622592,143.77444754028187,4147,1.0,0.0,1.0,1.0,0.3329664954756664,0.809643433602348,3.004402054292003,0.0662017840395045,3.0,4.0,0.014950365643016994,0.9031128734350204,0.00014427262954086473,1.4678826119052246e-05,0.003287288565211698,1.0,0.0,1.0,1.0
77,630784,151.29913497407458,4201,1.0,0.0,1.0,1.0,0.3328440366972477,0.809524403669725,3.0058715596330274,0.07640081426597052,3.0,4.0,0.014852365828119218,0.9028154909610748,4.0654835174791515e-05,1.6726074250072998e-05,0.005506296008905414,1.0,0.0,1.0,1.0
