update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,8192,2711.9830997018926,3,-0.7381258023106547,0.6746631010832387,-1.0,1.0,-0.2450295129835537,-0.4792531509011163,10.345314505776637,9.52168731864399,1.0,58.0,1.7951413094997406,0.7938457205891609,0.4446808099746704,0.4095572680234909,0.3488393031358039,-0.7381258023106547,0.6746631010832387,-1.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,16384,3347.781553446775,5,-0.3320964749536178,0.941276450456631,-1.0,1.0,-0.164768224779464,-0.299642108965949,14.857142857142858,12.427899668366168,1.0,76.0,1.8358423858880997,0.5481865182518959,0.24613752216100693,0.18305694498121738,0.2905477424807129,-0.3320964749536178,0.941276450456631,-1.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,24576,3137.762461354134,8,-0.25851703406813625,0.9660066993021394,-1.0,1.0,-0.1604773250337636,-0.27931602320698273,16.607214428857716,13.77219571476254,1.0,75.0,1.7923418283462524,0.46429720520973206,0.19695328548550606,0.13628355599939823,0.18780449929515197,-0.25851703406813625,0.9660066993021394,-1.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,32768,2954.014293376948,10,-0.07888631090487239,0.9933863262131566,-1.0,1.0,-0.10437370524533822,-0.1957576590820929,18.958236658932716,14.929163618802816,1.0,76.0,1.7798998951911926,0.40343398973345757,0.14526871591806412,0.09060713090002537,0.1533912021407681,-0.07888631090487239,0.9933863262131566,-1.0,1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,40960,2728.656645580301,13,0.25895316804407714,0.9616022015105927,-1.0,1.0,-0.031039572864082824,-0.04968509174660311,22.34710743801653,14.662245557933112,1.0,76.0,1.7518271207809448,0.3251098059117794,0.0701039656996727,0.04500930989161134,0.1278743310146273,0.25895316804407714,0.9616022015105927,-1.0,1.0
6,49152,2431.151120471319,17,0.3135593220338983,0.9450957492732975,-1.0,1.0,-0.013353566159655517,-0.014188992518064204,23.426553672316384,15.43718732572761,1.0,76.0,1.781209945678711,0.23904831893742085,0.042398626916110516,0.03818262042477727,0.09081246021108283,0.3135593220338983,0.9450957492732975,-1.0,1.0
