update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,average_reward_per_step,average_discounted_return,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,81920,1246.586992897629,64,1.0,0.0,1.0,1.0,0.23050838215526642,0.6768725689345354,4.859940652818991,1.7853585188942578,3.0,13.0,0.8858034610748291,0.7511467561125755,-0.07309582736343145,0.008902504108846188,0.08783580246212816,1.0,0.0,1.0,1.0
11,90112,1298.4683499897683,70,1.0,0.0,1.0,1.0,0.25016344943284374,0.709157455354033,4.360255047821466,1.4092730464445842,3.0,12.0,0.7347695678472519,0.8030898422002792,-0.05736215179786086,0.006793364766053855,0.08606554921938557,1.0,0.0,1.0,1.0
12,98304,1289.311673732919,76,1.0,0.0,1.0,1.0,0.27020898467691473,0.7364991009726343,3.9761904761904763,1.2241165341901137,3.0,13.0,0.6555686146020889,0.8216912373900414,-0.036969385109841824,0.003803616884397343,0.06810201778793609,1.0,0.0,1.0,1.0
13,106496,1236.9754642464388,83,1.0,0.0,1.0,1.0,0.2859350797913913,0.7580347260994137,3.6714413607878247,0.9199952217623043,3.0,12.0,0.5075973123311996,0.8590750470757484,-0.017422466538846493,0.0023621956643182784,0.046985546052190616,1.0,0.0,1.0,1.0
14,114688,1319.0753245349265,89,1.0,0.0,1.0,1.0,0.29680595288818556,0.7713341443971028,3.4921175969322538,0.7432709567760106,3.0,8.0,0.4561229683458805,0.8707995116710663,-0.0018399345608486328,0.0013449833932099864,0.026747444981369946,1.0,0.0,1.0,1.0
15,122880,1294.60553313946,96,1.0,0.0,1.0,1.0,0.30526744497332736,0.7808527051048952,3.3685726038667214,0.6419321624974318,3.0,9.0,0.40739069879055023,0.8788949400186539,-0.004657071171095595,0.0010826922443811782,0.01781811768557362,1.0,0.0,1.0,1.0
16,131072,1242.3285220336018,102,1.0,0.0,1.0,1.0,0.30927358817415407,0.7852272599029912,3.3120452708164914,0.5837675736146262,3.0,7.0,0.37618906795978546,0.8816881105303764,-0.007013840659055859,0.0009463523674639873,0.014156332243412997,1.0,0.0,1.0,1.0
17,139264,1254.701134304473,109,1.0,0.0,1.0,1.0,0.31275788115166353,0.7888305902750101,3.2666400956556396,0.550595813372766,3.0,7.0,0.3492710255086422,0.8841854706406593,-0.004141199548030272,0.0008212876855395734,0.013189110891881527,1.0,0.0,1.0,1.0
18,147456,1262.4283960666312,115,1.0,0.0,1.0,1.0,0.3134800719492568,0.7897542512922466,3.254075546719682,0.5225133196799784,3.0,7.0,0.32548007369041443,0.8863563761115074,-0.0014508612512145191,0.000754862543544732,0.01613844892977407,1.0,0.0,1.0,1.0
19,155648,1296.1203032114718,122,1.0,0.0,1.0,1.0,0.31612009583707695,0.792391128537736,3.221305031446541,0.5017286420230131,3.0,7.0,0.302953090518713,0.8882672414183617,-0.0014613218809245154,0.0006870572906336747,0.01385720620189518,1.0,0.0,1.0,1.0
20,163840,1250.1531182898357,128,1.0,0.0,1.0,1.0,0.3168009624531364,0.7932863654524092,3.209165687426557,0.471808250282831,3.0,7.0,0.2843318432569504,0.890725627541542,0.0005455261270981282,0.0006186639002407901,0.015602842554245211,1.0,0.0,1.0,1.0
21,172032,1256.8967381232778,135,1.0,0.0,1.0,1.0,0.31884057971014496,0.7955879114906834,3.1793478260869565,0.41941493945658814,3.0,6.0,0.268734872341156,0.8909304291009903,-0.00042701096026576124,0.0005412632235675119,0.012209850347198363,1.0,0.0,1.0,1.0
22,180224,1276.6989325920497,141,1.0,0.0,1.0,1.0,0.31933831672203766,0.7959418220930233,3.175581395348837,0.4310891326327097,3.0,7.0,0.2554197646677494,0.8920163437724113,-0.0008538693800801411,0.0005426875432021916,0.01614492419449723,1.0,0.0,1.0,1.0
23,188416,1244.0304681167336,148,1.0,0.0,1.0,1.0,0.32088948787062,0.7975072237196769,3.155949172121679,0.4077798418495416,3.0,6.0,0.24202924221754074,0.8931343853473663,-0.0007418119785143062,0.00047787856237846427,0.011300510702465462,1.0,0.0,1.0,1.0
24,196608,1263.2218670517243,154,1.0,0.0,1.0,1.0,0.32123428278162686,0.7978297344110856,3.1520400307929175,0.40633180781649014,3.0,6.0,0.23295404016971588,0.8941816091537476,-0.0019904452638002113,0.00047314888070104644,0.012393995877254694,1.0,0.0,1.0,1.0
25,204800,1262.828534291091,161,1.0,0.0,1.0,1.0,0.3216506717850288,0.7982576429942422,3.146641074856046,0.39864603351883915,3.0,6.0,0.22212027944624424,0.8941914811730385,-0.0008651879106764682,0.0004615795514837373,0.011706195414539333,1.0,0.0,1.0,1.0
26,212992,1283.4791173257142,167,1.0,0.0,1.0,1.0,0.32260172828702693,0.7992393422664626,3.1343797856049003,0.3843376470926251,3.0,7.0,0.21372879669070244,0.8931621983647346,-0.003407760465051979,0.00043346536040189676,0.012068997079652225,1.0,0.0,1.0,1.0
27,221184,1253.3129375890999,174,1.0,0.0,1.0,1.0,0.3232989952944169,0.800008042731782,3.124380007630675,0.3598783748467459,3.0,6.0,0.20499234460294247,0.8935561999678612,-0.003320702991914004,0.000377222375391284,0.008018220080067116,1.0,0.0,1.0,1.0
28,229376,1259.4451173917353,180,1.0,0.0,1.0,1.0,0.322941326205931,0.7995943298969074,3.129820542191676,0.3747780382458974,3.0,6.0,0.19534089788794518,0.8935125544667244,-0.00255833868868649,0.00043091957923024893,0.013560812264456702,1.0,0.0,1.0,1.0
29,237568,1235.5571890414017,187,1.0,0.0,1.0,1.0,0.3233918128654971,0.8000578832951948,3.123951182303585,0.3646863514262684,3.0,6.0,0.18669317848980427,0.8969561755657196,-0.0001339485988864908,0.0004071180410392117,0.013863713888036536,1.0,0.0,1.0,1.0
30,245760,1241.7875374251266,194,1.0,0.0,1.0,1.0,0.32437697659709047,0.8012080417457308,3.1089184060721062,0.32348928841329894,3.0,6.0,0.17999297752976418,0.8972362726926804,-0.0016030662300181575,0.00033603478004806675,0.009311485555440036,1.0,0.0,1.0,1.0
31,253952,1297.869436966655,200,1.0,0.0,1.0,1.0,0.3257329809991192,0.8024681313703288,3.093620234050585,0.3125548238541184,3.0,6.0,0.1742593925446272,0.8972244188189507,0.0005785781359008979,0.00029534035274991766,0.010759454935901365,1.0,0.0,1.0,1.0
32,262144,1253.8315269653192,206,1.0,0.0,1.0,1.0,0.3265750502008032,0.803348606927711,3.0824548192771086,0.2871117038520421,3.0,5.0,0.1696009561419487,0.8972711637616158,-0.003790633607422933,0.0002696197116165422,0.013095737681612724,1.0,0.0,1.0,1.0
33,270336,1253.056979699046,213,1.0,0.0,1.0,1.0,0.32499368686868685,0.8017616250000001,3.102272727272727,0.3212112278432402,3.0,6.0,0.16496380418539047,0.8961636871099472,-0.001963767484994605,0.0003244600084144622,0.012591373332527842,1.0,0.0,1.0,1.0
34,278528,1266.7990732977148,220,1.0,0.0,1.0,1.0,0.3252708490803729,0.8019795918367351,3.0997732426303855,0.32393780369031416,3.0,5.0,0.15973347052931786,0.8969385921955109,-0.002040955310803838,0.0003182254222338088,0.010822336980877785,1.0,0.0,1.0,1.0
35,286720,1246.3845456425795,226,1.0,0.0,1.0,1.0,0.3258377425044092,0.8025306122448983,3.0929705215419503,0.31534768374045297,3.0,5.0,0.15450429543852806,0.8971652388572693,-0.0013028691973886453,0.0002922525200119708,0.0075236435160271585,1.0,0.0,1.0,1.0
36,294912,1280.9947681627875,233,1.0,0.0,1.0,1.0,0.3268758612050608,0.8036137542277342,3.079293498684705,0.28640042855801373,3.0,5.0,0.15244346484541893,0.9030251875519753,-0.000277064946203609,0.00035131748518324457,0.0229362333900563,1.0,0.0,1.0,1.0
37,303104,1250.38491180043,239,1.0,0.0,1.0,1.0,0.3251009336361343,0.8019061317183953,3.100302800908403,0.3127493752965786,3.0,5.0,0.14708117209374905,0.8978349715471268,-0.003551894275005907,0.00031776858668308705,0.010474517564301962,1.0,0.0,1.0,1.0
38,311296,1253.8831395370903,246,1.0,0.0,1.0,1.0,0.32718738265114533,0.80389838527976,3.0758542996620353,0.2839276003908628,3.0,5.0,0.14212740026414394,0.8990042433142662,-0.0026856943441089243,0.0002524414667277597,0.008603254552099066,1.0,0.0,1.0,1.0
39,319488,1256.429592199195,252,1.0,0.0,1.0,1.0,0.32703717611716115,0.803816259857304,3.0766053323319564,0.2756704265598959,3.0,5.0,0.1376990433782339,0.8988357335329056,0.000603004122240236,0.00022536065989697818,0.00510018807146735,1.0,0.0,1.0,1.0
40,327680,1249.9457370996324,259,1.0,0.0,1.0,1.0,0.3272414224893564,0.8039326070623594,3.0755071374906087,0.2860539223520771,3.0,5.0,0.13355744257569313,0.8983144760131836,0.0017007364076562226,0.00023353728829533793,0.0059647647219406505,1.0,0.0,1.0,1.0
41,335872,1272.857839811918,265,1.0,0.0,1.0,1.0,0.32738229049581613,0.804139411764706,3.0726863994005247,0.27229980840272855,3.0,6.0,0.12968422286212444,0.8988388031721115,-0.0012316572829149663,0.00022294478185358457,0.005429132697978042,1.0,0.0,1.0,1.0
42,344064,1243.6877972376744,272,1.0,0.0,1.0,1.0,0.32772363818090955,0.8044927286356824,3.068215892053973,0.2608835664615376,3.0,5.0,0.12588983867317438,0.8993050903081894,0.0004971584912709659,0.00020806755674129818,0.004601963486292496,1.0,0.0,1.0,1.0
43,352256,1242.7662700538647,278,1.0,0.0,1.0,1.0,0.32812655705032384,0.8048754484304936,3.063527653213752,0.254408293062739,3.0,5.0,0.1226875763386488,0.8994955345988274,-0.00022652483676210977,0.0001930825637828093,0.004094535125218077,1.0,0.0,1.0,1.0
44,360448,1254.869581791806,285,1.0,0.0,1.0,1.0,0.3280560747663551,0.8048341682242992,3.0639252336448597,0.25065803867803116,3.0,5.0,0.11973616108298302,0.8994170129299164,-0.0009839422464210656,0.00019275175873190165,0.004523317345695624,1.0,0.0,1.0,1.0
45,368640,1219.4921318911368,292,1.0,0.0,1.0,1.0,0.3278465191851019,0.8046121484814401,3.0667416572928383,0.25843112437349225,3.0,5.0,0.11664209421724081,0.8986885324120522,-0.0008398370919167064,0.00021218689471425023,0.004843101849155477,1.0,0.0,1.0,1.0
46,376832,1268.0815886068424,298,1.0,0.0,1.0,1.0,0.32834390941893743,0.805092530795073,3.060843598357596,0.24973483023054052,3.0,6.0,0.11362944263964891,0.8996375799179077,-0.0010615307110128924,0.00019330791110405698,0.004647605459995214,1.0,0.0,1.0,1.0
47,385024,1233.7368251271735,305,1.0,0.0,1.0,1.0,0.32907814635358434,0.8057733879985093,3.0525531121878493,0.23926057916323284,3.0,5.0,0.11088346317410469,0.9001508578658104,-0.000245147202804219,0.00017326382112514693,0.005649403628623344,1.0,0.0,1.0,1.0
48,393216,1255.5655712967339,311,1.0,0.0,1.0,1.0,0.3290564866542521,0.8058157541899443,3.0517690875232772,0.22654731508405274,3.0,5.0,0.1087785130366683,0.9000188410282135,-0.0001404740887664957,0.0001603210694156587,0.0038019847703065443,1.0,0.0,1.0,1.0
49,401408,1256.0578334957643,318,1.0,0.0,1.0,1.0,0.3285660941000747,0.8053027259148622,3.058252427184466,0.24512622021806552,3.0,5.0,0.10646497271955013,0.9005083739757538,-0.001158228398708161,0.00018471606017556041,0.006293587052403413,1.0,0.0,1.0,1.0
50,409600,1266.890482051443,324,1.0,0.0,1.0,1.0,0.32899117902845076,0.8057522549385019,3.0525531121878493,0.22809556162606975,3.0,5.0,0.10407010186463594,0.899201475083828,-0.001347177050774917,0.00015780129706399748,0.004256363110002372,1.0,0.0,1.0,1.0
51,417792,1278.5140237795745,331,1.0,0.0,1.0,1.0,0.32881556052697,0.8055724832214768,3.0548098434004474,0.2340695902660112,3.0,5.0,0.10171898454427719,0.9004771187901497,0.000486801058286801,0.00017018520611600252,0.004673510433874692,1.0,0.0,1.0,1.0
52,425984,1256.0822156669374,337,1.0,0.0,1.0,1.0,0.3289695841092489,0.8057493854748605,3.052513966480447,0.2247245619911337,3.0,5.0,0.09921981301158667,0.9003370925784111,0.00021161559925531037,0.00015943480502755847,0.003971277484515051,1.0,0.0,1.0,1.0
53,434176,1267.54689177133,344,1.0,0.0,1.0,1.0,0.3290440720049659,0.8058127374301679,3.0517690875232772,0.224897325494599,3.0,5.0,0.09704305883497,0.9000336155295372,0.0001453472932553268,0.00015413072469527833,0.004654867756926046,1.0,0.0,1.0,1.0
54,442368,1242.5567038524,351,1.0,0.0,1.0,1.0,0.3293774801587302,0.8061458705357145,3.0476190476190474,0.21469867615323132,3.0,5.0,0.09493477735668421,0.9003720805048943,-0.00018004606317845173,0.00014585167082259431,0.005577921596459039,1.0,0.0,1.0,1.0
55,450560,1292.413989983941,357,1.0,0.0,1.0,1.0,0.3296220570012392,0.8063655390334575,3.0449814126394052,0.21257602975816495,3.0,5.0,0.09297932498157024,0.900293231010437,0.0002703414347706712,0.00014289646424003877,0.004301529839151292,1.0,0.0,1.0,1.0
56,458752,1301.762339274128,363,1.0,0.0,1.0,1.0,0.3291387024608501,0.8058775167785238,3.051081282624907,0.22847438798657896,3.0,5.0,0.09109794162213802,0.9000497758388519,-4.769846600538585e-05,0.00015562527551082894,0.003506239743172735,1.0,0.0,1.0,1.0
